N,ID,CLASS,REGION
7128,VA-0302-102,Sick,VA
7129,VA-0302-103,Sick,VA
7130,VA-0302-104,Sick,VA
7131,VA-0302-105,Sick,VA
7132,VA-0302-106,Sick,VA
7133,VA-0302-107,Sick,VA
7134,VA-0302-108,Sick,VA
7135,VA-0302-109,Sick,VA
7136,VA-0302-110,Sick,VA
7137,VA-0302-111,Sick,VA
7138,VA-0302-112,Sick,VA
7139,VA-0302-113,Sick,VA
7140,VA-0302-114,Sick,VA
7141,VA-0302-115,Sick,VA
7142,VA-0302-116,Sick,VA
7143,VA-0302-117,Sick,VA
7144,VA-0302-118,Sick,VA
7145,VA-0302-119,Sick,VA
7146,VA-0302-120,Sick,VA
7147,VA-0302-121,Sick,VA
7148,VA-0302-122,Sick,VA
7149,VA-0302-123,Sick,VA
7150,VA-0302-124,Sick,VA
7151,VA-0302-125,Sick,VA
7152,VA-0302-126,Sick,VA
7153,VA-0302-127,Sick,VA
7154,VA-0302-128,Sick,VA
7155,VA-0302-129,Sick,VA
7156,VA-0302-130,Sick,VA
7157,VA-0302-131,Sick,VA
7158,VA-0302-132,Sick,VA
7159,VA-0302-133,Sick,VA
7160,VA-0302-134,Sick,VA
7161,VA-0302-135,Sick,VA
7162,VA-0302-136,Sick,VA
7163,VA-0302-137,Sick,VA
7164,VA-0302-138,Sick,VA
7165,VA-0302-139,Sick,VA
7166,VA-0302-140,Sick,VA
7167,VA-0302-141,Sick,VA
7168,VA-0302-142,Sick,VA
7169,VA-0302-143,Sick,VA
7170,VA-0302-144,Sick,VA
7171,VA-0302-145,Sick,VA
7172,VA-0302-146,Sick,VA
7173,VA-0302-147,Sick,VA
7174,VA-0302-148,Sick,VA
7175,VA-0302-149,Sick,VA
7176,VA-0302-150,Sick,VA
7177,VA-0302-151,Sick,VA
7178,VA-0302-152,Sick,VA
7179,VA-0302-153,Sick,VA
7180,VA-0302-154,Sick,VA
7181,VA-0302-155,Sick,VA
7182,VA-0303-0,Healthy,VA
7183,VA-0303-1,Healthy,VA
7184,VA-0303-2,Healthy,VA
7185,VA-0303-3,Healthy,VA
7186,VA-0303-4,Healthy,VA
7187,VA-0303-5,Healthy,VA
7188,VA-0303-6,Healthy,VA
7189,VA-0303-7,Healthy,VA
7190,VA-0303-8,Healthy,VA
7191,VA-0303-9,Healthy,VA
7192,VA-0303-10,Healthy,VA
7193,VA-0303-11,Healthy,VA
7194,VA-0303-12,Healthy,VA
7195,VA-0303-13,Healthy,VA
7196,VA-0303-14,Healthy,VA
7197,VA-0303-15,Healthy,VA
7198,VA-0303-16,Healthy,VA
7199,VA-0303-17,Healthy,VA
7200,VA-0303-18,Healthy,VA
7201,VA-0303-19,Healthy,VA
7202,VA-0303-20,Healthy,VA
7203,VA-0303-21,Healthy,VA
7204,VA-0303-22,Healthy,VA
7205,VA-0303-23,Healthy,VA
7206,VA-0303-24,Healthy,VA
7207,VA-0303-25,Healthy,VA
7208,VA-0303-26,Healthy,VA
7209,VA-0303-27,Healthy,VA
7210,VA-0303-28,Healthy,VA
7211,VA-0303-29,Healthy,VA
7212,VA-0303-30,Healthy,VA
7213,VA-0303-31,Healthy,VA
7214,VA-0303-32,Healthy,VA
7215,VA-0303-33,Healthy,VA
7216,VA-0303-34,Healthy,VA
7217,VA-0303-35,Healthy,VA
7218,VA-0303-36,Healthy,VA
7219,VA-0303-37,Healthy,VA
7220,VA-0303-38,Healthy,VA
7221,VA-0303-39,Healthy,VA
7222,VA-0303-40,Healthy,VA
7223,VA-0303-41,Healthy,VA
7224,VA-0303-42,Healthy,VA
7225,VA-0303-43,Healthy,VA
7226,VA-0303-44,Healthy,VA
7227,VA-0303-45,Healthy,VA
7228,VA-0303-46,Healthy,VA
7229,VA-0303-47,Healthy,VA
7230,VA-0303-48,Healthy,VA
7231,VA-0303-49,Healthy,VA
7232,VA-0303-50,Healthy,VA
7233,VA-0303-51,Healthy,VA
7234,VA-0303-52,Healthy,VA
7235,VA-0303-53,Healthy,VA
7236,VA-0303-54,Healthy,VA
7237,VA-0303-55,Healthy,VA
7238,VA-0303-56,Healthy,VA
7239,VA-0303-57,Healthy,VA
7240,VA-0303-58,Healthy,VA
7241,VA-0303-59,Healthy,VA
7242,VA-0303-60,Healthy,VA
7243,VA-0303-61,Healthy,VA
7244,VA-0303-62,Healthy,VA
7245,VA-0303-63,Healthy,VA
7246,VA-0303-64,Healthy,VA
7247,VA-0303-65,Healthy,VA
7248,VA-0303-66,Healthy,VA
7249,VA-0303-67,Healthy,VA
7250,VA-0303-68,Healthy,VA
7251,VA-0303-69,Healthy,VA
7252,VA-0303-70,Healthy,VA
7253,VA-0303-71,Healthy,VA
7254,VA-0303-72,Healthy,VA
7255,VA-0303-73,Healthy,VA
7256,VA-0303-74,Healthy,VA
7257,VA-0303-75,Healthy,VA
7258,VA-0303-76,Healthy,VA
7259,VA-0303-77,Healthy,VA
7260,VA-0303-78,Healthy,VA
7261,VA-0303-79,Healthy,VA
7262,VA-0303-80,Healthy,VA
7263,VA-0303-81,Healthy,VA
7264,VA-0303-82,Healthy,VA
7265,VA-0303-83,Healthy,VA
7266,VA-0303-84,Healthy,VA
7267,VA-0303-85,Healthy,VA
7268,VA-0303-86,Healthy,VA
7269,VA-0303-87,Healthy,VA
7270,VA-0303-88,Healthy,VA
7271,VA-0303-89,Healthy,VA
7272,VA-0303-90,Healthy,VA
7273,VA-0303-91,Healthy,VA
7274,VA-0303-92,Healthy,VA
7275,VA-0303-93,Healthy,VA
7276,VA-0303-94,Healthy,VA
7277,VA-0303-95,Healthy,VA
7278,VA-0303-96,Healthy,VA
7279,VA-0303-97,Healthy,VA
7280,VA-0303-98,Healthy,VA
7281,VA-0303-99,Healthy,VA
7282,VA-0303-100,Healthy,VA
7283,VA-0303-101,Healthy,VA
7284,VA-0303-102,Healthy,VA
7285,VA-0303-103,Healthy,VA
7286,VA-0303-104,Healthy,VA
7287,VA-0303-105,Healthy,VA
7288,VA-0303-106,Healthy,VA
7289,VA-0303-107,Healthy,VA
7290,VA-0303-108,Healthy,VA
7291,VA-0303-109,Healthy,VA
7292,VA-0303-110,Healthy,VA
7293,VA-0303-111,Healthy,VA
7294,VA-0303-112,Healthy,VA
7295,VA-0303-113,Healthy,VA
7296,VA-0303-114,Healthy,VA
7297,VA-0303-115,Healthy,VA
7298,VA-0303-116,Healthy,VA
7299,VA-0303-117,Healthy,VA
7300,VA-0303-118,Healthy,VA
7301,VA-0303-119,Healthy,VA
7302,VA-0303-120,Healthy,VA
7303,VA-0303-121,Healthy,VA
7304,VA-0304-0,Sick,VA
7305,VA-0304-1,Sick,VA
7306,VA-0304-2,Sick,VA
7307,VA-0304-3,Sick,VA
7308,VA-0304-4,Sick,VA
7309,VA-0304-5,Sick,VA
7310,VA-0304-6,Sick,VA
7311,VA-0304-7,Sick,VA
7312,VA-0304-8,Sick,VA
7313,VA-0304-9,Sick,VA
7314,VA-0304-10,Sick,VA
7315,VA-0304-11,Sick,VA
7316,VA-0304-12,Sick,VA
7317,VA-0304-13,Sick,VA
7318,VA-0304-14,Sick,VA
7319,VA-0304-15,Sick,VA
7320,VA-0304-16,Sick,VA
7321,VA-0304-17,Sick,VA
7322,VA-0304-18,Sick,VA
7323,VA-0304-19,Sick,VA
7324,VA-0304-20,Sick,VA
7325,VA-0304-21,Sick,VA
7326,VA-0304-22,Sick,VA
7327,VA-0304-23,Sick,VA
7328,VA-0304-24,Sick,VA
7329,VA-0304-25,Sick,VA
7330,VA-0304-26,Sick,VA
7331,VA-0304-27,Sick,VA
7332,VA-0304-28,Sick,VA
7333,VA-0304-29,Sick,VA
7334,VA-0304-30,Sick,VA
7335,VA-0304-31,Sick,VA
7336,VA-0304-32,Sick,VA
7337,VA-0304-33,Sick,VA
7338,VA-0304-34,Sick,VA
7339,VA-0304-35,Sick,VA
7340,VA-0304-36,Sick,VA
7341,VA-0304-37,Sick,VA
7342,VA-0304-38,Sick,VA
7343,VA-0304-39,Sick,VA
7344,VA-0304-40,Sick,VA
7345,VA-0304-41,Sick,VA
7346,VA-0304-42,Sick,VA
7347,VA-0304-43,Sick,VA
7348,VA-0304-44,Sick,VA
7349,VA-0304-45,Sick,VA
7350,VA-0304-46,Sick,VA
7351,VA-0304-47,Sick,VA
7352,VA-0304-48,Sick,VA
7353,VA-0304-49,Sick,VA
7354,VA-0304-50,Sick,VA
7355,VA-0304-51,Sick,VA
7356,VA-0304-52,Sick,VA
7357,VA-0304-53,Sick,VA
7358,VA-0304-54,Sick,VA
7359,VA-0304-55,Sick,VA
7360,VA-0304-56,Sick,VA
7361,VA-0304-57,Sick,VA
7362,VA-0304-58,Sick,VA
7363,VA-0304-59,Sick,VA
7364,VA-0304-60,Sick,VA
7365,VA-0304-61,Sick,VA
7366,VA-0304-62,Sick,VA
7367,VA-0304-63,Sick,VA
7368,VA-0304-64,Sick,VA
7369,VA-0304-65,Sick,VA
7370,VA-0304-66,Sick,VA
7371,VA-0304-67,Sick,VA
7372,VA-0304-68,Sick,VA
7373,VA-0304-69,Sick,VA
7374,VA-0304-70,Sick,VA
7375,VA-0304-71,Sick,VA
7376,VA-0304-72,Sick,VA
7377,VA-0304-73,Sick,VA
7378,VA-0304-74,Sick,VA
7379,VA-0304-75,Sick,VA
7380,VA-0304-76,Sick,VA
7381,VA-0304-77,Sick,VA
7382,VA-0304-78,Sick,VA
7383,VA-0304-79,Sick,VA
7384,VA-0304-80,Sick,VA
7385,VA-0304-81,Sick,VA
7386,VA-0304-82,Sick,VA
7387,VA-0304-83,Sick,VA
7388,VA-0304-84,Sick,VA
7389,VA-0304-85,Sick,VA
7390,VA-0304-86,Sick,VA
7391,VA-0304-87,Sick,VA
7392,VA-0304-88,Sick,VA
7393,VA-0304-89,Sick,VA
7394,VA-0304-90,Sick,VA
7395,VA-0304-91,Sick,VA
7396,VA-0304-92,Sick,VA
7397,VA-0304-93,Sick,VA
7398,VA-0304-94,Sick,VA
7399,VA-0304-95,Sick,VA
7400,VA-0304-96,Sick,VA
7401,VA-0304-97,Sick,VA
7402,VA-0304-98,Sick,VA
7403,VA-0304-99,Sick,VA
7404,VA-0304-100,Sick,VA
7405,VA-0304-101,Sick,VA
7406,VA-0304-102,Sick,VA
7407,VA-0304-103,Sick,VA
7408,VA-0304-104,Sick,VA
7409,VA-0304-105,Sick,VA
7410,VA-0304-106,Sick,VA
7411,VA-0304-107,Sick,VA
7412,VA-0304-108,Sick,VA
7413,VA-0304-109,Sick,VA
7414,VA-0304-110,Sick,VA
7415,VA-0304-111,Sick,VA
7416,VA-0304-112,Sick,VA
7417,VA-0304-113,Sick,VA
7418,VA-0304-114,Sick,VA
7419,VA-0304-115,Sick,VA
7420,VA-0304-116,Sick,VA
7421,VA-0304-117,Sick,VA
7422,VA-0304-118,Sick,VA
7423,VA-0304-119,Sick,VA
7424,VA-0304-120,Sick,VA
7425,VA-0304-121,Sick,VA
7426,VA-0304-122,Sick,VA
7427,VA-0304-123,Sick,VA
7428,VA-0304-124,Sick,VA
7429,VA-0304-125,Sick,VA
7430,VA-0304-126,Sick,VA
7431,VA-0304-127,Sick,VA
7432,VA-0304-128,Sick,VA
7433,VA-0304-129,Sick,VA
7434,VA-0304-130,Sick,VA
7435,VA-0304-131,Sick,VA
7436,VA-0304-132,Sick,VA
7437,VA-0304-133,Sick,VA
7438,VA-0304-134,Sick,VA
7439,VA-0304-135,Sick,VA
7440,VA-0304-136,Sick,VA
7441,VA-0304-137,Sick,VA
7442,VA-0304-138,Sick,VA
7443,VA-0304-139,Sick,VA
7444,VA-0304-140,Sick,VA
7445,VA-0304-141,Sick,VA
7446,VA-0304-142,Sick,VA
7447,VA-0304-143,Sick,VA
7448,VA-0304-144,Sick,VA
7449,VA-0304-145,Sick,VA
7450,VA-0304-146,Sick,VA
7451,VA-0304-147,Sick,VA
7452,VA-0304-148,Sick,VA
7453,VA-0304-149,Sick,VA
7454,VA-0304-150,Sick,VA
7455,VA-0304-151,Sick,VA
7456,VA-0304-152,Sick,VA
7457,VA-0304-153,Sick,VA
7458,VA-0304-154,Sick,VA
7459,VA-0304-155,Sick,VA
7460,VA-0304-156,Sick,VA
7461,VA-0304-157,Sick,VA
7462,VA-0304-158,Sick,VA
7463,VA-0304-159,Sick,VA
7464,VA-0304-160,Sick,VA
7465,VA-0304-161,Sick,VA
7466,VA-0304-162,Sick,VA
7467,VA-0304-163,Sick,VA
7468,VA-0304-164,Sick,VA
7469,VA-0304-165,Sick,VA
7470,VA-0304-166,Sick,VA
7471,VA-0304-167,Sick,VA
7472,VA-0304-168,Sick,VA
7473,VA-0304-169,Sick,VA
7474,VA-0304-170,Sick,VA
7475,VA-0304-171,Sick,VA
7476,VA-0304-172,Sick,VA
7477,VA-0304-173,Sick,VA
7478,VA-0304-174,Sick,VA
7479,VA-0304-175,Sick,VA
7480,VA-0304-176,Sick,VA
7481,VA-0304-177,Sick,VA
7482,VA-0304-178,Sick,VA
7483,VA-0304-179,Sick,VA
7484,VA-0304-180,Sick,VA
7485,VA-0304-181,Sick,VA
7486,VA-0304-182,Sick,VA
7487,VA-0304-183,Sick,VA
7488,VA-0304-184,Sick,VA
7489,VA-0304-185,Sick,VA
7490,VA-0304-186,Sick,VA
7491,VA-0304-187,Sick,VA
7492,VA-0304-188,Sick,VA
7493,VA-0304-189,Sick,VA
7494,VA-0304-190,Sick,VA
7495,VA-0304-191,Sick,VA
7496,VA-0304-192,Sick,VA
7497,VA-0304-193,Sick,VA
7498,VA-0304-194,Sick,VA
7499,VA-0304-195,Sick,VA
7500,VA-0304-196,Sick,VA
7501,VA-0304-197,Sick,VA
7502,VA-0304-198,Sick,VA
7503,VA-0304-199,Sick,VA
7504,VA-0304-200,Sick,VA
7505,VA-0304-201,Sick,VA
7506,VA-0304-202,Sick,VA
7507,VA-0304-203,Sick,VA
7508,VA-0304-204,Sick,VA
7509,VA-0304-205,Sick,VA
7510,VA-0304-206,Sick,VA
7511,VA-0304-207,Sick,VA
7512,VA-0304-208,Sick,VA
7513,VA-0304-209,Sick,VA
7514,VA-0304-210,Sick,VA
7515,VA-0304-211,Sick,VA
7516,VA-0304-212,Sick,VA
7517,VA-0304-213,Sick,VA
7518,VA-0304-214,Sick,VA
7519,VA-0304-215,Sick,VA
7520,VA-0304-216,Sick,VA
7521,VA-0304-217,Sick,VA
7522,VA-0304-218,Sick,VA
7523,VA-0304-219,Sick,VA
7524,VA-0304-220,Sick,VA
7525,VA-0304-221,Sick,VA
7526,VA-0304-222,Sick,VA
7527,VA-0304-223,Sick,VA
7528,VA-0304-224,Sick,VA
7529,VA-0304-225,Sick,VA
7530,VA-0304-226,Sick,VA
7531,VA-0304-227,Sick,VA
7532,VA-0304-228,Sick,VA
7533,VA-0304-229,Sick,VA
7534,VA-0304-230,Sick,VA
7535,VA-0304-231,Sick,VA
7536,VA-0304-232,Sick,VA
7537,VA-0304-233,Sick,VA
7538,VA-0304-234,Sick,VA
7539,VA-0304-235,Sick,VA
7540,VA-0304-236,Sick,VA
7541,VA-0304-237,Sick,VA
7542,VA-0304-238,Sick,VA
7543,VA-0304-239,Sick,VA
7544,VA-0304-240,Sick,VA
7545,VA-0304-241,Sick,VA
7546,VA-0304-242,Sick,VA
7547,VA-0304-243,Sick,VA
7548,VA-0304-244,Sick,VA
7549,VA-0304-245,Sick,VA
7550,VA-0304-246,Sick,VA
7551,VA-0304-247,Sick,VA
7552,VA-0304-248,Sick,VA
7553,VA-0304-249,Sick,VA
7554,VA-0304-250,Sick,VA
7555,VA-0304-251,Sick,VA
7556,VA-0304-252,Sick,VA
7557,VA-0304-253,Sick,VA
7558,VA-0304-254,Sick,VA
7559,VA-0304-255,Sick,VA
7560,VA-0304-256,Sick,VA
7561,VA-0304-257,Sick,VA
7562,VA-0304-258,Sick,VA
7563,VA-0304-259,Sick,VA
7564,VA-0304-260,Sick,VA
7565,VA-0304-261,Sick,VA
7566,VA-0304-262,Sick,VA
7567,VA-0304-263,Sick,VA
7568,VA-0304-264,Sick,VA
7569,VA-0304-265,Sick,VA
7570,VA-0304-266,Sick,VA
7571,VA-0304-267,Sick,VA
7572,VA-0304-268,Sick,VA
7573,VA-0304-269,Sick,VA
7574,VA-0304-270,Sick,VA
7575,VA-0304-271,Sick,VA
7576,VA-0304-272,Sick,VA
7577,VA-0304-273,Sick,VA
7578,VA-0304-274,Sick,VA
7579,VA-0304-275,Sick,VA
7580,VA-0304-276,Sick,VA
7581,VA-0304-277,Sick,VA
7582,VA-0304-278,Sick,VA
7583,VA-0304-279,Sick,VA
7584,VA-0304-280,Sick,VA
7585,VA-0304-281,Sick,VA
7586,VA-0304-282,Sick,VA
7587,VA-0304-283,Sick,VA
7588,VA-0304-284,Sick,VA
7589,VA-0304-285,Sick,VA
7590,VA-0304-286,Sick,VA
7591,VA-0304-287,Sick,VA
7592,VA-0304-288,Sick,VA
7593,VA-0304-289,Sick,VA
7594,VA-0304-290,Sick,VA
7595,VA-0304-291,Sick,VA
7596,VA-0304-292,Sick,VA
7597,VA-0304-293,Sick,VA
7598,VA-0304-294,Sick,VA
7599,VA-0304-295,Sick,VA
7600,VA-0304-296,Sick,VA
7601,VA-0304-297,Sick,VA
7602,VA-0304-298,Sick,VA
7603,VA-0304-299,Sick,VA
7604,VA-0304-300,Sick,VA
7605,VA-0304-301,Sick,VA
7606,VA-0304-302,Sick,VA
7607,VA-0304-303,Sick,VA
7608,VA-0304-304,Sick,VA
7609,VA-0304-305,Sick,VA
7610,VA-0304-306,Sick,VA
7611,VA-0304-307,Sick,VA
7612,VA-0304-308,Sick,VA
7613,VA-0304-309,Sick,VA
7614,VA-0304-310,Sick,VA
7615,VA-0304-311,Sick,VA
7616,VA-0304-312,Sick,VA
7617,VA-0304-313,Sick,VA
7618,VA-0304-314,Sick,VA
7619,VA-0304-315,Sick,VA
7620,VA-0304-316,Sick,VA
7621,VA-0304-317,Sick,VA
7622,VA-0304-318,Sick,VA
7623,VA-0304-319,Sick,VA
7624,VA-0304-320,Sick,VA
7625,VA-0304-321,Sick,VA
7626,VA-0304-322,Sick,VA
7627,VA-0304-323,Sick,VA
7628,VA-0304-324,Sick,VA
7629,VA-0304-325,Sick,VA
7630,VA-0304-326,Sick,VA
7631,VA-0304-327,Sick,VA
7632,VA-0304-328,Sick,VA
7633,VA-0304-329,Sick,VA
7634,VA-0304-330,Sick,VA
7635,VA-0304-331,Sick,VA
7636,VA-0304-332,Sick,VA
7637,VA-0304-333,Sick,VA
7638,VA-0304-334,Sick,VA
7639,VA-0304-335,Sick,VA
7640,VA-0304-336,Sick,VA
7641,VA-0304-337,Sick,VA
7642,VA-0304-338,Sick,VA
7643,VA-0304-339,Sick,VA
7644,VA-0304-340,Sick,VA
7645,VA-0304-341,Sick,VA
7646,VA-0305-0,Healthy,VA
7647,VA-0305-1,Healthy,VA
7648,VA-0305-2,Healthy,VA
7649,VA-0305-3,Healthy,VA
7650,VA-0305-4,Healthy,VA
7651,VA-0305-5,Healthy,VA
7652,VA-0305-6,Healthy,VA
7653,VA-0305-7,Healthy,VA
7654,VA-0305-8,Healthy,VA
7655,VA-0305-9,Healthy,VA
7656,VA-0305-10,Healthy,VA
7657,VA-0305-11,Healthy,VA
7658,VA-0305-12,Healthy,VA
7659,VA-0305-13,Healthy,VA
7660,VA-0305-14,Healthy,VA
7661,VA-0305-15,Healthy,VA
7662,VA-0305-16,Healthy,VA
7663,VA-0305-17,Healthy,VA
7664,VA-0305-18,Healthy,VA
7665,VA-0305-19,Healthy,VA
7666,VA-0305-20,Healthy,VA
7667,VA-0305-21,Healthy,VA
7668,VA-0305-22,Healthy,VA
7669,VA-0305-23,Healthy,VA
7670,VA-0305-24,Healthy,VA
7671,VA-0305-25,Healthy,VA
7672,VA-0305-26,Healthy,VA
7673,VA-0305-27,Healthy,VA
7674,VA-0305-28,Healthy,VA
7675,VA-0305-29,Healthy,VA
7676,VA-0305-30,Healthy,VA
7677,VA-0305-31,Healthy,VA
7678,VA-0305-32,Healthy,VA
7679,VA-0305-33,Healthy,VA
7680,VA-0305-34,Healthy,VA
7681,VA-0305-35,Healthy,VA
7682,VA-0305-36,Healthy,VA
7683,VA-0305-37,Healthy,VA
7684,VA-0305-38,Healthy,VA
7685,VA-0305-39,Healthy,VA
7686,VA-0305-40,Healthy,VA
7687,VA-0305-41,Healthy,VA
7688,VA-0305-42,Healthy,VA
7689,VA-0305-43,Healthy,VA
7690,VA-0305-44,Healthy,VA
7691,VA-0305-45,Healthy,VA
7692,VA-0305-46,Healthy,VA
7693,VA-0305-47,Healthy,VA
7694,VA-0305-48,Healthy,VA
7695,VA-0305-49,Healthy,VA
7696,VA-0305-50,Healthy,VA
7697,VA-0305-51,Healthy,VA
7698,VA-0305-52,Healthy,VA
7699,VA-0305-53,Healthy,VA
7700,VA-0305-54,Healthy,VA
7701,VA-0305-55,Healthy,VA
7702,VA-0305-56,Healthy,VA
7703,VA-0305-57,Healthy,VA
7704,VA-0305-58,Healthy,VA
7705,VA-0305-59,Healthy,VA
7706,VA-0305-60,Healthy,VA
7707,VA-0305-61,Healthy,VA
7708,VA-0305-62,Healthy,VA
7709,VA-0305-63,Healthy,VA
7710,VA-0305-64,Healthy,VA
7711,VA-0305-65,Healthy,VA
7712,VA-0305-66,Healthy,VA
7713,VA-0305-67,Healthy,VA
7714,VA-0305-68,Healthy,VA
7715,VA-0305-69,Healthy,VA
7716,VA-0305-70,Healthy,VA
7717,VA-0305-71,Healthy,VA
7718,VA-0305-72,Healthy,VA
7719,VA-0305-73,Healthy,VA
7720,VA-0305-74,Healthy,VA
7721,VA-0305-75,Healthy,VA
7722,VA-0305-76,Healthy,VA
7723,VA-0305-77,Healthy,VA
7724,VA-0305-78,Healthy,VA
7725,VA-0305-79,Healthy,VA
7726,VA-0305-80,Healthy,VA
7727,VA-0305-81,Healthy,VA
7728,VA-0305-82,Healthy,VA
7729,VA-0305-83,Healthy,VA
7730,VA-0305-84,Healthy,VA
7731,VA-0305-85,Healthy,VA
7732,VA-0305-86,Healthy,VA
7733,VA-0305-87,Healthy,VA
7734,VA-0305-88,Healthy,VA
7735,VA-0305-89,Healthy,VA
7736,VA-0305-90,Healthy,VA
7737,VA-0305-91,Healthy,VA
7738,VA-0305-92,Healthy,VA
7739,VA-0305-93,Healthy,VA
7740,VA-0305-94,Healthy,VA
7741,VA-0305-95,Healthy,VA
7742,VA-0305-96,Healthy,VA
7743,VA-0305-97,Healthy,VA
7744,VA-0305-98,Healthy,VA
7745,VA-0305-99,Healthy,VA
7746,VA-0305-100,Healthy,VA
7747,VA-0305-101,Healthy,VA
7748,VA-0305-102,Healthy,VA
7749,VA-0305-103,Healthy,VA
7750,VA-0305-104,Healthy,VA
7751,VA-0305-105,Healthy,VA
7752,VA-0305-106,Healthy,VA
7753,VA-0305-107,Healthy,VA
7754,VA-0305-108,Healthy,VA
7755,VA-0305-109,Healthy,VA
7756,VA-0305-110,Healthy,VA
7757,VA-0305-111,Healthy,VA
7758,VA-0305-112,Healthy,VA
7759,VA-0305-113,Healthy,VA
7760,VA-0305-114,Healthy,VA
7761,VA-0305-115,Healthy,VA
7762,VA-0305-116,Healthy,VA
7763,VA-0305-117,Healthy,VA
7764,VA-0305-118,Healthy,VA
7765,VA-0305-119,Healthy,VA
7766,VA-0305-120,Healthy,VA
7767,VA-0305-121,Healthy,VA
7768,VA-0305-122,Healthy,VA
7769,VA-0305-123,Healthy,VA
7770,VA-0305-124,Healthy,VA
7771,VA-0305-125,Healthy,VA
7772,VA-0305-126,Healthy,VA
7773,VA-0305-127,Healthy,VA
7774,VA-0305-128,Healthy,VA
7775,VA-0305-129,Healthy,VA
7776,VA-0305-130,Healthy,VA
7777,VA-0305-131,Healthy,VA
7778,VA-0305-132,Healthy,VA
7779,VA-0305-133,Healthy,VA
7780,VA-0305-134,Healthy,VA
7781,VA-0305-135,Healthy,VA
7782,VA-0305-136,Healthy,VA
7783,VA-0305-137,Healthy,VA
7784,VA-0305-138,Healthy,VA
7785,VA-0305-139,Healthy,VA
7786,VA-0305-140,Healthy,VA
7787,VA-0305-141,Healthy,VA
7788,VA-0305-142,Healthy,VA
7789,VA-0305-143,Healthy,VA
7790,VA-0305-144,Healthy,VA
7791,VA-0305-145,Healthy,VA
7792,VA-0305-146,Healthy,VA
7793,VA-0305-147,Healthy,VA
7794,VA-0305-148,Healthy,VA
7795,VA-0305-149,Healthy,VA
7796,VA-0305-150,Healthy,VA
7797,VA-0305-151,Healthy,VA
7798,VA-0305-152,Healthy,VA
7799,VA-0305-153,Healthy,VA
7800,VA-0305-154,Healthy,VA
7801,VA-0305-155,Healthy,VA
7802,VA-0305-156,Healthy,VA
7803,VA-0305-157,Healthy,VA
7804,VA-0305-158,Healthy,VA
7805,VA-0305-159,Healthy,VA
7806,VA-0305-160,Healthy,VA
7807,VA-0305-161,Healthy,VA
7808,VA-0305-162,Healthy,VA
7809,VA-0305-163,Healthy,VA
7810,VA-0305-164,Healthy,VA
7811,VA-0305-165,Healthy,VA
7812,VA-0305-166,Healthy,VA
7813,VA-0305-167,Healthy,VA
7814,VA-0305-168,Healthy,VA
7815,VA-0305-169,Healthy,VA
7816,VA-0305-170,Healthy,VA
7817,VA-0305-171,Healthy,VA
7818,VA-0305-172,Healthy,VA
7819,VA-0305-173,Healthy,VA
7820,VA-0305-174,Healthy,VA
7821,VA-0305-175,Healthy,VA
7822,VA-0305-176,Healthy,VA
7823,VA-0305-177,Healthy,VA
7824,VA-0305-178,Healthy,VA
7825,VA-0305-179,Healthy,VA
7826,VA-0305-180,Healthy,VA
7827,VA-0306-0,Healthy,VA
7828,VA-0306-1,Healthy,VA
7829,VA-0306-2,Healthy,VA
7830,VA-0306-3,Healthy,VA
7831,VA-0306-4,Healthy,VA
7832,VA-0306-5,Healthy,VA
7833,VA-0306-6,Healthy,VA
7834,VA-0306-7,Healthy,VA
7835,VA-0306-8,Healthy,VA
7836,VA-0306-9,Healthy,VA
7837,VA-0306-10,Healthy,VA
7838,VA-0306-11,Healthy,VA
7839,VA-0306-12,Healthy,VA
7840,VA-0306-13,Healthy,VA
7841,VA-0306-14,Healthy,VA
7842,VA-0306-15,Healthy,VA
7843,VA-0306-16,Healthy,VA
7844,VA-0306-17,Healthy,VA
7845,VA-0306-18,Healthy,VA
7846,VA-0306-19,Healthy,VA
7847,VA-0306-20,Healthy,VA
7848,VA-0306-21,Healthy,VA
7849,VA-0306-22,Healthy,VA
7850,VA-0306-23,Healthy,VA
7851,VA-0306-24,Healthy,VA
7852,VA-0306-25,Healthy,VA
7853,VA-0306-26,Healthy,VA
7854,VA-0306-27,Healthy,VA
7855,VA-0306-28,Healthy,VA
7856,VA-0306-29,Healthy,VA
7857,VA-0306-30,Healthy,VA
7858,VA-0306-31,Healthy,VA
7859,VA-0306-32,Healthy,VA
7860,VA-0306-33,Healthy,VA
7861,VA-0306-34,Healthy,VA
7862,VA-0306-35,Healthy,VA
7863,VA-0306-36,Healthy,VA
7864,VA-0306-37,Healthy,VA
7865,VA-0306-38,Healthy,VA
7866,VA-0306-39,Healthy,VA
7867,VA-0306-40,Healthy,VA
7868,VA-0306-41,Healthy,VA
7869,VA-0306-42,Healthy,VA
7870,VA-0306-43,Healthy,VA
7871,VA-0306-44,Healthy,VA
7872,VA-0306-45,Healthy,VA
7873,VA-0306-46,Healthy,VA
7874,VA-0306-47,Healthy,VA
7875,VA-0306-48,Healthy,VA
7876,VA-0306-49,Healthy,VA
7877,VA-0306-50,Healthy,VA
7878,VA-0306-51,Healthy,VA
7879,VA-0306-52,Healthy,VA
7880,VA-0306-53,Healthy,VA
7881,VA-0306-54,Healthy,VA
7882,VA-0306-55,Healthy,VA
7883,VA-0306-56,Healthy,VA
